0.316	-0.561	0.334	-0.224	-3.836	-0.281	0.031	-0.281	-0.45
0.729	0.262	0.583	0.072	0.47	-0.031	0.055	0.113	-0.163
0.442	0.95	1.41	1.08	-0.271	-0.12	0.347	-0.148	-0.326
0.05	0.683	0.958	0.411	-2.7217	0.245	0.583	0.199	0.323
0.343	-0.879	-1.218	-0.826	-2.463	-0.342	-0.344	-0.096	-0.529
-0.206	0.466	0.342	-0.249	-0.954	0.171	0.493	-0.093	0.282
1.246	1.204	0.56	0.286	-0.3299	0	-0.036	-0.098	0.184
0.223	0.32	0.853	-0.024	-0.162	-0.317	0.43	-0.114	-0.361
0.256	0.752	0.617	-0.082	-1.5306	0.168	0.458	0.033	0.344
0.022	0.564	-0.75	0.396	0.2465	0.053	-0.014	-0.203	-0.143
0.767	-0.087	0.858	0.487	-5.245	-0.116	0.419	0.105	-0.125
-0.757	-1.367	-1.165	-0.538	-1.1771	-0.246	0.301	-0.276	0.104
-0.103	0.373	0.301	-0.178	0.5278	0.049	-0.125	-0.042	0.136
-0.384	-1.353	-0.957	-0.762	-2.2905	-0.82	0.404	0.019	0.113
-0.08	0.093	-0.121	0.478	0.8972	0.993	1.123	0.766	0.527
0.175	0.209	0.553	0.093	-1.8086	0.54	0.479	0.56	0.737
0.0915	0.8615	-0.3885	-0.404	-0.872	-0.004	0.51	-0.0855	0.283
0.374	0.7345	0.648	-0.934	0.7826	-0.086	0.124	-0.0275	0.096
-0.463	0.226	0.579	0.544	-2.089	0.523	0.29	0.204	0.437
-0.678	-0.313	-0.939	0.436	-0.7957	0.208	0.449	0.264	0.436
1.153	0.553	-0.11	-0.551	-0.475	-0.123	0.148	-0.253	0.032
-0.295	-0.45	-0.614	-0.295	0.94	0.236	0.607	0.219	0.113
0.322	-0.633	0.089	-0.567	-1.1314	-0.068	0.149	0.068	0.059
0.8096	1.306	1.825	1.16	-4.666	-0.548	-0.322	-0.2107	0.1955
-1.84	-3.278	-2.414	-0.913	-2.8438	-0.277	-0.033	-0.282	-0.215
-0.292	0.304	-0.334	-0.131	-2.6738	-0.049	-0.048	-0.219	-0.422
-1.601	-1.712	-1.564	-1.22	-0.88	0.21	0.676	0.074	0.158
0.123	0.554	1.081	0.378	-1.7693	-0.023	0.174	0.11	-0.138
0.064	-0.133	-0.3522	-0.101	-0.3158	-0.086	0.7615	-0.1125	0.0415
-0.691	-1.406	-1.133	0	-0.7274	1.452	0.376	0.345	0.488
-0.311	-0.756	0.029	-0.255	-1.0326	0.122	0.218	0.052	0.255
0.115	0.3	-0.159	0.273	-0.3042	0.243	0.396	0.114	0.035
0.132	0.394	0.795	0.306	-0.4024	0.419	-0.025	0.295	0.521
0.559	0.316	0.886	0.083	-1.3959	0.265	0.548	0.042	0.052
-0.3275	0.141	0.2065	0.0655	-2.4072	-0.101	-0.0835	0.331	0.389
0.357	-1.585	0.103	-0.962	0.7235	-0.365	0.152	0.112	0.328
-0.26	-1.222	0.121	-0.488	-0.558	-0.209	-0.113	-0.235	-0.006
-0.72	-0.453	-1.033	-0.544	-3.6602	-0.188	-0.232	-0.383	-0.345
-0.055	-0.047	-0.296	-0.156	-0.3648	0.523	0.115	0.172	0.424
0.434	0.461	0.742	0.41	-4.155	-0.445	0.135	-0.164	0.09
0.221	0.311	0.454	-0.276	-0.9686	-0.113	-0.04	0.124	0.35
1.08	1.574	1.704	0.369	-0.3636	0.462	0.61	0.156	0.465
0.222	0.745	-0.681	-0.131	-4.249	0.185	-0.323	0.06	0.396
0.0773	0.7265	0.6605	-0.736	1.6603	0.0075	0.184	-0.022	0.15
-0.871	-0.615	-0.948	0.077	0.787	0.258	-0.117	-0.153	-0.054
-0.039	0.503	0.445	-0.192	-1.157	0.134	0.269	-0.063	0.379
-0.41	0.234	0.574	0.015	-7.845	0.234	-0.399	0.183	0.55
0.377	0.421	-0.923	-0.313	-3.559	-0.155	-0.334	-0.027	0.08
-0.558	0.203	0.055	-0.748	-0.0018	0.018	-0.436	0.02	0.008
-0.034	0.02	-0.2355	0.105	0.1504	-0.093	0.0415	-0.0065	0.064
0.367	0.782	0.49	-0.069	-2.0388	-0.074	-0.224	0.129	0.018
0.5775	0.9805	0.1395	-0.809	-0.5171	-0.56	-0.368	-0.461	0.102
-0.236	1.001	0.9125	0.1155	-0.761	0.4	0.519	-0.022	0.089
-0.007	-0.342	-0.087	0.051	-3.7855	0.373	-0.268	0.408	0.196
0.152	-1.292	1.379	-0.498	1.3887	-0.044	-0.28	0	0.037
-0.322	-0.805	-1.216	-0.671	-5.119	0.101	-0.205	0.079	0.175
-0.833	0.253	0.201	-0.045	-4.163	0.049	0.051	0.199	-0.215
-0.096	0.515	0.543	-0.062	2.497	0.09	0.047	-0.11	0.305
-0.704	-0.45	-0.732	-1.051	-1.1646	0.205	0.087	-0.03	0.014
0.652	-0.13	-0.671	-0.083	-1.977	-0.292	0.425	-0.032	-0.528
0.132	1.396	1.668	0.764	-2.371	0.338	0.248	0.363	0.013
-0.431	0.081	-0.288	0.549	2.0106	0.731	0.751	0.486	0.411
-2.778	-1.305	-0.393	-0.335	-0.5026	-0.12	0.462	-0.02	-0.13
0.807	1.322	2.095	0.226	-0.6513	0.74	0.688	-0.271	-0.391
-0.281	-0.555	-0.005	-0.175	-3.0214	-0.236	0.134	-0.099	-0.401
0.3435	0.9875	1.8095	0.5225	0.8434	0.3995	0.451	0.1275	0.323
-1.037	-1.617	-1.123	-0.43	-1.1984	-0.239	0.521	-0.013	0.187
0.145	-0.278	0.298	-0.04	-0.022	-0.392	-0.112	-0.308	-0.699
0.078	-0.246	0.099	0.1023	0.1854	0.634	0.942	0.4113	0.6143
0.179	-0.362	0.231	-0.098	-1.821	-0.092	0.246	-0.323	-0.65
0.403	-0.094	0.507	0.65	-0.4733	0.6	0.318	0.443	0.704
-0.995	-2.203	-1.213	-0.379	-5.906	-0.288	0.114	-0.107	-0.78
-0.132	-0.4215	0.233	0.0635	-2.5662	-0.311	-0.143	-0.2665	-0.2255
-0.1053	0.23	-0.318	-0.707	-1.9291	-0.633	-0.2177	-0.091	-0.3667
0.921	1.541	1.477	0.201	-8.802	-0.841	-0.56	-0.68	-0.518
0.496	0.415	1.261	0.844	-2.3141	-0.123	0.437	-0.338	0.358
-0.265	-0.118	-0.164	0.123	2.787	0.171	-0.059	-0.056	0.145
0.851	1.64	1.365	0.979	-1.635	0.585	0.6531	-0.1182	0
0.068	0.199	0.973	0.278	-3.153	-0.016	-0.16	-0.06	-0.334
-0.855	-0.605	-0.181	0.364	-0.813	0.093	-0.095	-0.184	-0.178
0.158	-0.565	0.294	-0.218	-0.4884	0.154	0.595	0.071	0.133
1.058	1.512	2.129	1.389	-0.053	0.879	0.599	0.581	0.805
0.0515	0.1	0.2495	0.1625	-1.2615	-0.44	0.117	-0.189	-0.4115
-0.368	-0.2746	0.157	0.009	-1.0902	0.024	0.503	0.06	0.283
0.082	-0.408	0.1955	-0.509	-2.1104	-0.1405	-0.1435	-0.1835	-0.003
0.007	-0.715	-0.133	-0.43	-1.0786	-0.318	-0.49	-0.272	-0.081
0.2015	0.007	0.3595	0.478	0.0094	0.1445	0.092	0.116	0.3645
-0.824	-3.222	-1.445	-0.463	-1.7293	-0.025	0.188	-0.121	-0.018
